y,x1,lnx2,lnx3,ln|x4|,ln|x5|,x6,x7,x2,,x3,x4,x5,x6,x7
990000,1582,22.1164553640287,20.8266282174111,18.3058332467463,18.87049385962,0.0283,0.0929,4027675969.4,,1108893177.5,89150209.01,156801911.99,0.0283,0.0929
1201300,2944,23.5487757431513,22.1235118716196,19.9192848216078,19.7311338664142,0.0581,0.2246,16869544678.89,,4056197809.39,447543734.49,370785344.33,0.0581,0.2246
13845300,120748,24.7514346480978,25.2580039841718,21.2259717312627,22.5380433275233,0.0811,0.1737,56157981164.81,,93199107664.03,1653188577.52,6139709882.14,0.0811,0.1737
4529400,17475,24.1008114378248,23.6346769925892,21.5208950839406,22.1799303612182,0.1345,1.6165,29298771912,,18382721153,2220270970,4291621031,0.1345,1.6165
3247952,3328,22.8654517193092,21.7398233172456,18.5473340114133,19.5078224631232,0.0224,0.0581,8518036720,,2763664400,113502340,296578490,0.0224,0.0581
4746300,1110,22.0671695540903,21.2773685957105,18.9256188872074,18.9924583139536,0.057,0.1446,3833981108.09,,1740378744.45,165688302.79,177141306.52,0.057,0.1446
1595400,4770,22.1904365566832,21.7304423860641,17.044254993515,19.8859129521967,0.007,0.063,4336947326.95,,2737859878.91,25247936.65,432854824.82,0.007,0.063
3041600,123,22.1706557982632,22.9141893819936,-18.537442728202,19.632806937559,-0.0294,-0.2698,4252002129.56,,8943468998.27,-112385190.34,336062239.56,-0.0294,-0.2698
1831500,1594,21.4233719478563,20.6298142569918,18.3117292077357,19.3115377355429,0.062,0.4693,2013966399.94,,910782116.47,89677387.75,243721743.14,0.062,0.4693
1291000,590,22.045277584139,20.1647028463853,14.556332700134,-18.6870587350162,0.0017,0.0062,3750959774.84,,572030486.72,2097659.38,-130522833.01,0.0017,0.0062
957500,8277,22.7466496937376,22.4501829228257,19.6763639782322,20.4221577426174,0.1107,0.9061,7563876753.15,,5623291034.72,351023586.87,739997778.86,0.1107,0.9061
3114000,1203,21.9109476089851,21.1088541256298,16.9400109645624,18.0662847530834,0.0146,0.0634,3279469829.68,,1470479133.27,22748527.24,70159708.63,0.0146,0.0634
6362600,908,21.606818482345,21.5691029727175,19.7626153288558,19.8131308291664,0.2372,1.1039,2419480010.53,,2329927464.02,382643892.05,402469883.8,0.2372,1.1039
799300,1459,21.7022259828139,20.5464743479024,17.0500841976859,17.3656110587735,0.015,0.0563,2661687036.13,,837954489,25395541.82,34816816.43,0.015,0.0563
3367800,1783,22.4808148841412,21.5506134413502,19.8883489376827,19.5425296679691,0.1346,0.6816,5798208828.56,,2287244011.59,433910538.22,307052612.77,0.1346,0.6816
2414900,1177,20.6897166702655,19.9112776154999,18.0089303081411,18.0965228355414,0.0789,0.4471,967007365.52,,443974468.56,66248958.91,72313604.41,0.0789,0.4471
3270600,3561,22.0360668108519,21.3305008496141,19.2283972102687,19.3604912522304,0.1108,0.8102,3716569159.96,,1835349657.99,224278066.95,255949636.9,0.1108,0.8102
2519200,1184,21.7496126904956,21.7046905712614,19.0766985394831,19.2102236209756,0.0794,0.6022,2790851799.03,,2668255089.7,192710291.63,220238943.33,0.0794,0.6022
1209000,2355,22.0018754964184,20.7172715312096,18.1610745112662,-17.7614161751621,0.0533,0.2411,3591642646.22,,994023624.27,77135526.05,-51723158.29,0.0533,0.2411
1988200,1086,20.6246609358849,20.3397519764164,17.3982075648383,17.6113673611312,0.0535,0.1799,906100636.71,,681462632.55,35970422.62,44516361.83,0.0535,0.1799
725200,243,20.4713496398061,18.2527640220792,16.5688715572562,17.6870946279956,0.0208,0.0279,777309876.13,,84542423.71,15695295.21,48018390.36,0.0208,0.0279
3059500,2271,21.5051079787756,21.2499297592721,19.1424204366964,19.7504843944336,0.1084,0.3092,2185494550.48,,1693273982.03,205801040.39,378030105.44,0.1084,0.3092
959400,811,20.8802002096659,20.4362496570323,17.801556715749,17.749922983426,0.0711,0.2438,1169918832.79,,750499585.72,53841586.82,51132097.21,0.0711,0.2438
1240000,2017,23.0754588399655,22.4141297996036,19.0004370220459,19.5102687389262,0.0669,0.3318,10508589843.16,,5424164957.3,178560318.71,297304890.91,0.0669,0.3318
805000,3559,21.2417911061276,21.2918209038324,-15.7012700142203,18.167778328258,-0.0107,-0.0589,1679548939.85,,1765713868.85,-6591358.39,77654365.66,-0.0107,-0.0589
1456300,551,20.5048511081435,17.7558094459569,-15.9828372868337,-16.1861543726632,-0.013,-0.0546,803792016.83,,51433972,-8734902.04,-10704281.64,-0.013,-0.0546
1187400,2907,22.3552428394136,21.3111553317391,19.119436488174,18.7393961032433,0.0663,0.4719,5113975072.37,,1800185103.32,201124864.22,137535978.58,0.0663,0.4719
4574000,3112,22.6907198742435,21.5198221683662,19.6643597947143,19.7299406054421,0.0945,1.0109,7152443433.64,,2217890084.17,346835025.74,370343164.52,0.0945,1.0109
2742400,561,20.6858203722779,20.0188513053006,18.2166557212863,19.0361516369484,0.0938,0.7773,963246947.28,,494397943.89,81544196.64,185052779.5,0.0938,0.7773
2439900,944,21.1961458358842,20.5791450074855,17.3659307537292,17.4624906517307,0.032,0.1891,1604608816.66,,865783129.63,34827948.97,38358651.43,0.032,0.1891
2601900,1302,21.7212241172623,21.1169249742752,19.2510100887282,19.5355598480267,0.1703,1.0727,2712737520.83,,1482395169.37,229407415.72,304919952.11,0.1703,1.0727
4346000,516,20.7725137825941,19.7453315568406,18.856417164096,18.9631674722236,0.1659,1.4966,1050480780.59,,376087187.77,154610121.99,172027941.51,0.1659,1.4966
4706900,113,20.7230043197438,19.7805005169937,18.5247011379181,18.4527009398175,0.1246,0.7875,999738516.99,,389549116.6,110962308.43,103253835.81,0.1246,0.7875
865900,1346,21.3859129480528,20.8730506468465,16.0931156115648,18.0654221492317,0.0116,0.0717,1939920729.4,,1161584254.4,9753293.8,70099214.69,0.0116,0.0717
3857100,1387,21.3713287405605,21.5581514587896,17.6043217469353,16.0439381901954,0.0537,0.3212,1911833833.36,,2304550442.98,44203819.04,9285254.76,0.0537,0.3212
2782800,2024,21.8216168484079,21.2847324354748,18.5498783277414,16.7689961079701,0.0923,0.7015,2999216270.77,,1753241917.7,113791493.55,19172664.68,0.0923,0.7015
3113000,4618,22.4194322688246,21.6400059461075,18.5524890212785,20.0023303899773,0.038,0.1371,5453002813.39,,2501123695.68,114088956.39,486297137.94,0.038,0.1371
6138100,79298,23.0447965339539,24.0375771603702,20.152579165313,21.2956755233268,0.1222,0.5887,10191262107.34,,27503446481.61,565137241.72,1772533158.39,0.1222,0.5887
1548000,836,21.1391344315011,19.899582915126,18.8780539982047,18.8476014299319,0.1243,0.377,1515686686.3,,438812562.48,157991848.55,153253110.57,0.1243,0.377
1682000,2130,21.0141030627154,20.5342019742689,18.1578180652571,18.6094762633541,0.0749,0.7688,1337546848.07,,827733643.72,76884746.92,120779395.68,0.0749,0.7688
4258700,1196,22.1695730631625,21.5727826100421,19.3752665599867,18.762325959119,0.0928,0.5987,4247400829.05,,2338516544.74,259759447.81,140726093.41,0.0928,0.5987
1323300,952,21.0808739359965,20.3147567234261,18.2915539343802,18.6724773111745,0.084,0.2923,1429905129.48,,664640415.25,87886251.03,128633432.81,0.084,0.2923
3542500,1213,21.4194462506898,20.9688890067536,18.8351851176567,15.6947104274161,0.1043,0.351,2006075676.18,,1278417736.36,151362036.47,6548263.3,0.1043,0.351
3459100,222,21.5016765922629,20.5109382172647,17.3187343450106,17.9600972484757,0.0167,0.2209,2178008125.71,,808699708.22,33222381.39,63091540.18,0.0167,0.2209
2156000,958,21.3197386243285,20.5632714902766,18.4739134673261,18.9111511971463,0.1231,1.4157,1815703121.35,,852148606.43,105467506.41,163308432.9,0.1231,1.4157
1209200,4803,23.4138318999511,22.3835424783218,14.8835065202759,19.7259118803796,0.0003,0.0003,14740017337.84,,5260765988.7,2909542.82,368854155.15,0.0003,0.0003
2110700,408,21.410602715939,20.1502009543034,17.8660699885193,-16.2231893169149,0.0515,0.381,1988413091.18,,563794823.02,57429575.92,-11108146.51,0.0515,0.381
1161700,796,21.3365215488002,20.3336604950283,18.1215363933322,19.17990591899,0.062,0.524,1846433077.67,,677324133.2,74145237.26,213662007.24,0.062,0.524
1996000,2220,22.3639309369745,21.6431951082363,19.5597679478437,19.1598888679351,0.1346,0.7775,5158599356.09,,2509112917.34,312391556.54,209427645.04,0.1346,0.7775
5598200,1422,21.987760345215,21.7197847155281,-19.4001660649919,-19.1398204593497,-0.1599,-1.0559,3541302184.62,,2708835610.62,-266308525.52,-205266657.34,-0.1599,-1.0559
2208100,2308,21.6001800187919,21.0793430046986,17.7379839111965,17.7324425917716,0.05,0.1365,2403471575.16,,1427717717.78,50525257.17,50246054.87,0.05,0.1365
1008800,1526,21.5712786729919,21.3627989618396,18.9861896197711,19.705455942849,0.1033,1.1107,2335002206.4,,1895595666.25,176034335.1,361385546.72,0.1033,1.1107
4750000,2934,22.9753414173841,21.9357667360241,20.9308576458958,20.9394593771711,0.1377,2.1917,9507448846.15,,3361881875.15,1230710701.91,1241342605.48,0.1377,2.1917
2286100,648,20.6460492502533,19.8681891182223,18.0390879949479,18.573798083782,0.1208,0.311,925689339.9,,425250565.15,68277305.66,116546172.6,0.1208,0.311
1736500,2645,21.313006457012,20.8523163079877,18.5514654649506,18.2734542171035,0.0972,0.5123,1803520557.68,,1137747546.02,113972239.66,86309844.03,0.0972,0.5123
1860000,711,20.3638742726194,19.5997951651423,15.8937552774881,17.6564692019222,0.0157,0.0799,698100946.4,,325149347.38,7990431.15,46570097.19,0.0157,0.0799
4394400,956,23.8284761957857,22.9932067886057,18.3437094761079,22.3293042049458,0.0374,0.1596,22313912410.32,,9678829278.39,92591645.68,4983031137.37,0.0374,0.1596
1280000,679,21.7117700220154,20.4205708098324,18.6321286725292,18.590515997723,0.0636,0.936,2687211892.91,,738824383.42,123546563.15,118510959.29,0.0636,0.936
2320400,419,21.527792982997,20.5907970883956,19.2211057987428,19.0977021153403,0.107,1.6385,2235639118.06,,875930307.77,222648710.64,196800703.12,0.107,1.6385
4850000,1029,22.3356105032731,21.8714677922237,19.0220022603807,17.8244045405186,0.0854,0.3801,5014554912.99,,3152519439.7,182452835.21,55085910.88,0.0854,0.3801
1180400,3369,22.1290867634227,21.487311564551,16.5991685664762,18.659828223771,0.0116,0.0344,4078873822.74,,2146944626.81,16178092.44,127016584.66,0.0116,0.0344
1784900,5728,21.9862737161467,20.712942763176,-19.9928547193199,-16.1122908828436,-0.2569,-0.7596,3536041493.17,,989730026.28,-481710909.53,-9942120.47,-0.2569,-0.7596
3300600,312,21.7517730948076,19.8717054189883,18.2085518471207,19.3609791738384,0.0528,0.1618,2796887684.92,,426748506.1,80886043.13,256074550.73,0.0528,0.1618
1925600,2679,21.6663683485201,20.6439446229354,17.2946633954276,-17.4535522628616,0.0199,0.081,2567936123.71,,923743157.54,32432235.06,-38017314.66,0.0199,0.081
4776600,2771,23.0433516218662,22.6790069731665,20.0377503608265,19.5945278502762,0.1235,0.8694,10176547262.92,,7069156290.47,503830450.06,323441186.05,0.1235,0.8694
1340000,1935,21.4939898945414,21.1689797656076,18.4774977168302,18.8247993954612,0.0802,0.7217,2161330615.22,,1561604672.29,105846206.54,149798167.42,0.0802,0.7217
2578700,402,20.4786159655112,19.8437228726781,17.7230763119897,18.1701463467538,0.0793,0.3463,782978633.44,,414972525.62,49777633.37,77838470.53,0.0793,0.3463
1305300,4381,21.6903963197038,21.3905172920163,19.3145679108056,18.9070978128228,0.1371,0.5752,2630385682.45,,1948873386.44,244461382.79,162647820.82,0.1371,0.5752
2407700,2920,23.2136140352499,22.7441617059803,20.6058430082877,21.0034299160481,0.1103,1.0479,12065476567.58,,7545081311.5,889209130.56,1323346928.1,0.1103,1.0479
1531900,736,21.2128238757179,20.9210642590087,18.6538421038431,17.3143196685305,0.1013,0.607,1631594958.87,,1218716702.66,126258519.35,33076038.59,0.1013,0.607
2050000,4271,22.3094301128605,21.6757071522256,18.1159036995549,19.390612531261,0.0209,0.128,4884975528.26,,2592029903.53,73728773.85,263776452.42,0.0209,0.128
4259400,598,22.441333410209,20.396350857955,17.6716241566065,-20.8778279009179,0.0188,0.074,5573747192.52,,721145052.9,47281239.96,-1167146713.57,0.0188,0.074
3545200,7418,22.8907795568974,22.9027769680328,19.6572051670684,19.6225988020925,0.0734,0.4439,8736535541.5,,8841982631.52,344362406.16,332649121.12,0.0734,0.4439
2226600,1110,21.1968965411333,20.2745429100428,17.8921948329401,18.5266870012242,0.0527,0.2274,1605813857.18,,638442969.56,58949684.5,111182883.35,0.0527,0.2274
5775000,1483,21.4689208511709,20.7964279443925,19.5637173754937,19.8755346011423,0.2562,1.3789,2107821636.06,,1075904934.98,313627763.94,428385736.49,0.2562,1.3789
2782500,1912,22.1586524492886,22.2330193740664,19.6839685200963,20.4668954523174,0.2333,2.6321,4201268957.28,,4525615260.68,353703135.89,773855291.6,0.2333,2.6321
1878000,1282,21.5690090454255,20.8056216173112,18.6124640136478,18.9238361351705,0.0912,0.381,2329708630.52,,1085842062.4,121140793.97,165393184.77,0.0912,0.381
1400000,1462,21.2012894092096,20.1480423119687,-18.4016425882813,17.9992117916134,-0.1196,-0.4649,1612883502.25,,562579104.27,-98114192.54,65608235.79,-0.1196,-0.4649
1863000,1292,21.1988769950919,19.7404181039606,17.9909599901811,18.8842759406753,0.0622,0.5583,1608997248.83,,374243833.42,65069077.23,158977929.23,0.0622,0.5583
935000,370,20.3948579130886,19.7987237193544,17.2231431531525,18.2633985400177,0.0592,0.1195,720069226.37,,396713025.41,30193678.92,85446289.2,0.0592,0.1195
830200,742,20.9942198818066,19.8415497116965,17.411661390932,18.3558538576149,0.034,0.365,1311214811.94,,414071702.69,36457632.5,93722969.66,0.034,0.365
2162200,390,21.4673873004652,20.0105873808939,18.8738967535899,18.8496790080904,0.08,1.0114,2104591662,,490329112.07,157336401.16,153571836.86,0.08,1.0114
1750000,1956,23.4357546059314,22.2110141162779,21.1793312980083,20.8009921301932,0.1333,1.2468,15066726493.73,,4427115659.46,1577853629.36,1080826788.59,0.1333,1.2468
1053000,3382,21.8186187131128,21.2953286175545,19.0545986137683,18.9224320982661,0.132,0.8688,2990237680.85,,1771918363.05,188498124.23,165161129.58,0.132,0.8688
1169600,703,20.2137175969782,20.1989340234945,17.5102570080493,18.2369301343487,0.0916,0.2874,600766920,,591950765.79,40235369.62,83214330.65,0.0916,0.2874
4410000,2226,23.0145730332171,22.6234723762895,21.2295850719577,20.9152417263184,0.2064,3.6248,9887854603.52,,6687275485.14,1659172916.3,1211641303.18,0.2064,3.6248
1806400,2953,22.1071593348593,21.2070204389867,16.8534742962685,18.615601976163,0.016,0.1564,3990408066.24,,1622153523.64,20862718,121521526.29,0.016,0.1564
1620700,827,21.4787624906664,21.2512144674123,19.2618983196017,19.2536920557964,0.1393,0.9163,2128668471.98,,1695450742.85,231918904.65,230023504.65,0.1393,0.9163
4268700,2626,21.9439882799201,21.294418358283,19.1167444092332,19.4217095480491,0.0886,0.3388,3389635667.74,,1770306191.79,200584148.36,272107984.7,0.0886,0.3388
843000,1361,21.237826461722,19.6966894544352,-19.0049571230596,17.6017518859454,-0.1373,-0.556,1672903308.03,,358231310.5,-179369256.25,44090367.21,-0.1373,-0.556
1400700,719,20.9607822864449,19.865309445796,-18.6423456280168,-17.9951003033318,-0.3024,-0.6179,1268095856.16,,424027744.33,-124815303.18,-65339042.07,-0.3024,-0.6179
3705800,1542,21.3482915446806,20.9236548176261,17.8223981084618,18.9824219108689,0.0816,0.2733,1868293986.42,,1221877952.65,54975495.55,175372336.86,0.0816,0.2733
1444400,3245,22.6190832271145,22.0263115177484,19.364789886173,16.4422267487427,0.0737,0.6989,6657988355.27,,3680489209.84,257052238.84,13828285.81,0.0737,0.6989
1938100,5275,21.9719642081725,21.693983751547,19.4902804482718,20.3273883028685,0.1589,2.8222,3485802782.09,,2639838958.16,291421271.97,673089121.37,0.1589,2.8222
2194200,823,21.7345497049791,21.3891013419604,19.5846452708505,17.3299086985964,0.1727,0.7888,2749128268.17,,1946115831.8,320260495.44,33595701.95,0.1727,0.7888
5017300,1467,21.2329080504386,20.4823212961912,18.6997512289949,18.8298750383936,0.1018,0.4432,1664695482.8,,785885209.78,132190051.48,150560422.26,0.1018,0.4432
1271100,2982,22.3127947014837,21.8255399088655,20.0908904473259,18.2293650109477,0.1996,2.1793,4901439142.46,,3011005487.31,531328189.35,82587179.2,0.1996,2.1793
2646400,1776,21.9666140682886,21.5492294618419,18.6518803432766,18.9220954710164,0.086,0.8871,3467203049.55,,2284080702.23,126011073.16,165105541.2,0.086,0.8871
2976000,1411,21.8903913284477,21.3601014408874,19.4164398776827,19.7395406414314,0.1484,1.708,3212744291.9,,1890489147.79,270677836.83,373915592.51,0.1484,1.708
1892200,3243,22.0640284471493,20.2965321411771,-20.3789272977076,-18.8123947505508,-0.3073,-1.2304,3821957057.72,,652637329.17,-708688968.41,-147951451.95,-0.3073,-1.2304
1020800,1441,20.8065410655225,19.6085362421901,18.0876655588367,18.176863944404,0.0806,0.3246,1086840897.06,,328003960.9,71675931,78363118.27,0.0806,0.3246
3014900,669,21.4231838057541,21.1272083267394,18.6375665450455,18.902015901924,0.0962,1.1646,2013587523.71,,1497717810.42,124220223.59,161823355.79,0.0962,1.1646
7732700,12245,23.2439852820893,23.0309507869399,21.5619971407151,21.9579238123155,0.2532,3.8518,12437541574.38,,10051128834.05,2313430074.14,3437202711.65,0.2532,3.8518
2835300,1222,20.8115167841222,20.5279095439364,-18.1996404005949,18.2020226372241,-0.097,-0.334,1092262187.75,,822541540.04,-80168433.7,80359641.54,-0.097,-0.334
2316400,4564,22.0876557335121,21.9265639451291,18.6994532342649,19.2483329719436,0.0963,0.8003,3913334784.53,,3331085104.71,132150665.41,228794086.62,0.0963,0.8003
1416600,6281,22.7222136787382,21.96223314182,20.6793315891467,20.4068538481951,0.1854,1.1963,7381285731.45,,3452046711.58,957016881.37,728759147.74,0.1854,1.1963
1621500,910,20.8770581494649,20.0885664587532,17.2933095319093,-16.3032129950609,0.0388,0.3214,1166248646.38,,530094822.43,32388355.95,-12033596.39,0.0388,0.3214
2224700,888,21.0592968568601,20.0977512373803,18.9841260013011,19.186418750292,0.1543,1.1223,1399382432.86,,534986054.08,175671441.96,215058093.15,0.1543,1.1223
2820000,4627,22.0872079848812,21.8257090965656,19.9007180285308,19.2930635006038,0.2428,4.1815,3911582986.45,,3011514955.5,439310947.31,239260506.25,0.2428,4.1815
2506400,731,21.9099924679631,21.5037412804723,19.0840173308075,17.1801051677658,0.1037,0.4853,3276338968.96,,2182509678.96,194125871.89,28921770.32,0.1037,0.4853
1345000,3028,21.260225478196,21.5370555407507,18.6662109379802,19.1119900555654,0.1217,0.8951,1710797508.87,,2256443054.6,127829888,199632763.78,0.1217,0.8951
1095000,678,21.6623891750086,20.9237782282455,18.8767870522909,18.866078776403,0.0699,1.238,2557738163.49,,1222028754.67,157791808.17,156111144.52,0.0699,1.238
1637800,3485,23.0657291269529,22.3545823138039,20.7022200135104,20.0342224485409,0.118,1.012,10406840080.51,,5110598276.22,979174094.42,502056112.12,0.118,1.012
2324100,3760,22.0604095673267,21.4491354817431,18.03325166922,18.9381304480555,0.0401,0.201,3808150851.01,,2066527463.61,67879977.66,167774344.68,0.0401,0.201
3877200,1432,21.2949788774145,20.7979661364661,18.1887546351372,18.4666322728156,0.0546,0.3304,1771298760.43,,1077561156.89,79300471.72,104702365.93,0.0546,0.3304
1834600,2312,21.5526796208953,20.592747066011,-15.7507919845966,18.9292614115088,-0.0066,-0.0216,2291974753.98,,877640018.67,-6925992.94,166292926.97,-0.0066,-0.0216
2365700,1318,21.2945294414042,22.4454120003151,18.8920218816473,19.5400006846046,0.1297,0.5677,1770502853.85,,5596526645.12,160214144.53,306277062.91,0.1297,0.5677
2740000,10471,24.0697630082169,24.333754018275,20.2175022148711,21.8812062615366,0.0501,0.4319,28403068107.05,,36984103357.21,603044901.16,3183370128.95,0.0501,0.4319
6341200,12117,23.2169263789017,22.6782191008648,20.6449462908493,21.146449856805,0.1369,1.0834,12105507834.35,,7063588891.52,924668904.99,1526815234.44,0.1369,1.0834
1479680,757,21.0465721048016,19.8298351864562,18.2795321992584,18.7461661939771,0.0771,0.363,1381688452.87,,409249350.21,86836031.18,138470268.68,0.0771,0.363
2637060,730,21.2083050745317,19.9131528371003,17.8571583371587,18.7989897767627,0.0428,0.2948,1624238738.8,,444807800.17,56920057.26,145981400.36,0.0428,0.2948
5758000,32337,23.2354573478735,23.4031130656862,20.8030187802515,21.3931013129657,0.1943,1.6444,12331926019.36,,14582865282.99,1083019467.41,1953915828.18,0.1943,1.6444
7404200,3025,22.2495929930293,22.5325015991209,19.0573420392978,-19.8033189399889,0.1012,1.7662,4601246090.65,,6105779381.15,189015964.8,-398540204.22,0.1012,1.7662
2430000,1451,21.5521929914666,21.4213691761369,19.7522106740967,20.1309516518029,0.2777,3.0633,2290859682.95,,2009936921.4,378683254.72,553045951.96,0.2777,3.0633
1935400,1786,20.8823581368039,20.2417964838459,18.4842014852339,18.4340131579212,0.1101,0.3936,1172446158.3,,617874848.16,106558158.71,101342168.69,0.1101,0.3936
3004200,1129,21.8272039203029,20.7469306582134,19.8362508256966,20.1443206048061,0.1824,1.6609,3016020005.83,,1023947055.09,411883386.88,560489240.93,0.1824,1.6609
33160600,26411,24.558216974186,23.5287712771075,21.8172842905432,22.1029705898245,0.0913,1.223,46291165698.55,,16535431465.41,2986250101.35,3973728222.46,0.0913,1.223
3298700,8893,23.7191091756934,22.9169552537283,21.0688889599785,20.9498302090717,0.1444,1.5063,20002221427.22,,8968239726.92,1412870037.29,1254283348.12,0.1444,1.5063
2557400,1409,21.030248381849,20.6962120780144,18.3467994435067,18.7119127777784,0.0905,0.4668,1359317240.85,,973308916.07,92878193.33,133807502.66,0.0905,0.4668
2898100,960,21.8726001643089,21.2539148866688,20.0018604455491,18.8470956813955,0.1878,2.0999,3156091286.66,,1700035358.09,486068659,153175622.63,0.1878,2.0999
1325800,1343,20.8403702415404,19.9165436024708,17.0825401212879,17.996761851687,0.0356,0.2113,1124236799.05,,446318598.99,26233299.14,65447696.29,0.0356,0.2113
4587749.66,895,21.4717286050058,20.5420240762907,17.7289284207265,17.0411201607749,0.0574,0.445,2113748196.61,,834233649.44,50069791.53,25168912.52,0.0574,0.445
3636800,1907,21.8092452177269,21.2021704062623,19.5537840670459,19.4517657346915,0.1371,0.7573,2962339657.01,,1614305073.97,310527824.44,280410661.45,0.1371,0.7573
1569900,3509,22.3904846155314,21.8461437326477,18.4456322591221,-19.0385180192648,0.0582,0.3536,5297414008.63,,3073687238.21,102526540.95,-185491203.66,0.0582,0.3536
2328000,4287,22.3809071578444,21.9260272833976,20.0590608939697,20.23051357418,0.1732,1.25,5246920436.11,,3329297918.41,514682567.07,610942603.55,0.1732,1.25
5589700,2694,21.9253519501023,21.4304981598808,19.0296048408174,-19.8464214737971,0.1447,1.0257,3327050291.71,,2028369610.73,183845233.77,-416093883.31,0.1447,1.0257
1468000,1112,20.480394940835,20.0188683059549,16.6540455381401,18.170198464097,0.0345,0.194,784372772.81,,494406349.05,17090708.96,77842527.37,0.0345,0.194
18826500,6058,24.1087951136975,23.8496699030847,22.5809737725142,22.66206965502,0.3178,1.9778,29533620038.66,,22791873936.49,6409030013.71,6950432014.98,0.3178,1.9778
1947300,829,21.1357983572719,20.5876075237892,18.2779071486447,18.9859940578318,0.0817,0.3249,1510638667.97,,873140922.29,86695032.83,175999912.85,0.0817,0.3249
4100000,4740,22.8159542535472,23.1614013177813,20.6483294585775,20.6328032882542,0.1736,1.0709,8106680027.85,,11451668968.68,927802512.76,913508545.35,0.1736,1.0709
718400,1705,22.7244075770517,21.1448311813637,19.8041304267086,20.1027623758052,0.1071,0.4419,7397497298.53,,1524345815.25,398863745.56,537673671.64,0.1071,0.4419
3660300,7282,22.5795773741031,23.0649317908851,21.8124672672719,21.8613679994735,0.6653,13.0803,6400086700.05,,10398545638.73,2971899855.6,3120839894.43,0.6653,13.0803
1890000,4093,22.2164920098163,22.2290141876524,19.6547189879147,19.820057133646,0.1183,0.7043,4451433472.11,,4507525578.38,343507322.91,405267189.07,0.1183,0.7043
3187700,1862,22.2475924036328,21.2103126163958,19.6229745732983,19.9977121184758,0.1,0.7444,4592050088.29,,1627502741.28,332774144.57,484056463.73,0.1,0.7444
3262600,1901,21.7391559017587,20.6714956035257,19.1189118788382,19.3398971516203,0.0815,0.6511,2761820502.97,,949547015.95,201019379.91,250732489.94,0.0815,0.6511
1947600,4483,22.8278122583131,21.3292905952514,19.0037019651429,19.8189703247787,0.0416,0.3671,8203381287.14,,1833129761.65,179144260.74,404826980.35,0.0416,0.3671
3461800,1311,20.9334183191268,20.3570333570359,18.3518830051044,18.8496247652938,0.1082,0.4445,1233866188.22,,693341594.48,93351547.49,153563506.92,0.1082,0.4445
1815800,7670,22.6799523768647,22.599693339489,19.8477670186761,20.1828843131233,0.1128,1.1129,7075842657.13,,6530134253.31,416654133.14,582525962.44,0.1128,1.1129
660000,865,21.4803412906524,20.6025079531124,18.4089921549755,17.7855925158924,0.0724,0.3219,2132031868.1,,886248508.71,98837945.72,52988873.52,0.0724,0.3219
1856400,641,21.6075087153016,20.8607811540522,17.5232897203461,-19.5844123126787,0.0436,0.2005,2421150591.85,,1147419280.98,40763177.53,-320185896.83,0.0436,0.2005
2613900,2403,22.1795490491552,21.5838983355877,19.7134094312571,19.6813827738218,0.0977,0.5778,4289984896.09,,2364655862.43,364271283.1,352789730.75,0.0977,0.5778
1420500,483,21.8329450139414,20.8482251442156,17.2594764349642,18.9911809572582,0.0218,0.0779,3033385058.6,,1133102343.1,31310887.39,176915178.34,0.0218,0.0779
1979800,2701,21.6014217839703,21.0661582962538,18.9433904282255,18.7222146388335,0.1274,1.4651,2406457976.29,,1409017227.09,168659159.42,135193093.79,0.1274,1.4651
673700,866,20.8642763876943,20.4066758648071,17.5493774299645,18.3713264876779,0.0581,0.3218,1151436796.44,,728629452.26,41840587.95,95184387.33,0.0581,0.3218
1661000,574,21.2974927865209,20.4026662679675,17.7378698548027,18.1653617097156,0.0459,0.1646,1775757246.28,,725713791.13,50519494.77,77466931.25,0.0459,0.1646
1683800,1437,21.5490057219603,21.1138581396431,18.0749654674256,18.2063963577181,0.1064,0.4522,2283569719.45,,1477855872.72,70771396.12,80711881.89,0.1064,0.4522
2454500,2342,21.4062985252312,21.1833389386538,19.2071048483793,19.2056750964296,0.196,0.6936,1979872974.36,,1584189787.74,219553138.14,219239455.91,0.196,0.6936
1836500,392,21.0214052877256,21.2736376106919,17.9456569502611,18.3023465545136,0.0788,0.4711,1347349663.74,,1733897515.63,62187025.97,88839910.94,0.0788,0.4711
1597400,751,21.0689024619856,20.3652418327349,17.8147425280603,17.7070031736174,0.0763,0.3569,1412889114,,699056294.51,54556233.12,48983946.19,0.0763,0.3569
1643000,2301,21.3587336413568,20.69031878774,18.2097312620994,16.0501409621589,0.0852,0.4525,1887905105.25,,967589792.88,80981497.62,9343028.07,0.0852,0.4525
1393800,1209,21.119103230746,20.5948680960965,17.3936059935587,18.8945937550347,0.0268,0.301,1485627725.63,,879503495.1,35805282.4,160626725.35,0.0268,0.301
2026300,1374,21.8822687847948,21.431153285638,16.5098500879074,19.6075576571728,0.0096,0.0285,3186754331.33,,2029698883.28,14795743.38,327683138.14,0.0096,0.0285
3101200,607,20.5513111156417,20.6989003278431,18.0818242135605,18.6680153329576,0.1103,0.1664,842017297.75,,975928933.65,71258467.6,128060751.83,0.1103,0.1664
826700,614,21.1357123447524,20.6866396204923,18.1085831473443,16.9830357541698,0.0682,0.2169,1510508739.72,,964036408.96,73191009.28,23748638.35,0.0682,0.2169
